geography_scope,sample,age_kind,age_lower,age_upper,tenure,current_children,young_child,n_records,hhwt,rooms_sum,rooms_capped9_sum,owner_hhwt
active42,DUE,four_year,30,33,renter,1,without_young_child,23,3306.0,15813.0,15813.0,0.0
active42,DUE,four_year,30,33,renter,2,with_young_child,4548,630246.0,2924011.0,2924011.0,0.0
active42,DUE,four_year,30,33,renter,2,without_young_child,1,165.0,825.0,825.0,0.0
active42,DUE,four_year,30,33,renter,3+,with_young_child,3533,505607.0,2591440.0,2591440.0,0.0
active42,DUE,four_year,34,37,owner,0,without_young_child,14997,1584920.0,9131805.0,9131805.0,1584920.0
active42,DUE,four_year,34,37,owner,1,with_young_child,10202,1032159.0,6673118.0,6673118.0,1032159.0
active42,DUE,four_year,34,37,owner,1,without_young_child,194,21726.0,136019.0,136019.0,21726.0
active42,DUE,four_year,34,37,owner,2,with_young_child,16520,1637856.0,11262793.0,11262793.0,1637856.0
active42,DUE,four_year,34,37,owner,2,without_young_child,24,2761.0,18450.0,18450.0,2761.0
active42,DUE,four_year,34,37,owner,3+,with_young_child,8986,940521.0,6632262.0,6632262.0,940521.0
active42,DUE,four_year,34,37,owner,3+,without_young_child,2,70.0,473.0,473.0,70.0
active42,DUE,four_year,34,37,renter,0,without_young_child,12662,1757332.0,6382921.0,6382921.0,0.0
active42,DUE,four_year,34,37,renter,1,with_young_child,4704,650709.0,2853327.0,2853327.0,0.0
active42,DUE,four_year,34,37,renter,1,without_young_child,165,23643.0,107490.0,107490.0,0.0
active42,DUE,four_year,34,37,renter,2,with_young_child,5191,711377.0,3374108.0,3374108.0,0.0
active42,DUE,four_year,34,37,renter,2,without_young_child,21,2938.0,16308.0,16308.0,0.0
active42,DUE,four_year,34,37,renter,3+,with_young_child,4640,661200.0,3453843.0,3453843.0,0.0
active42,DUE,four_year,34,37,renter,3+,without_young_child,2,275.0,1177.0,1177.0,0.0
active42,DUE,four_year,38,41,owner,0,without_young_child,15407,1627111.0,9532043.0,9532043.0,1627111.0
active42,DUE,four_year,38,41,owner,1,with_young_child,9798,986806.0,6440865.0,6440865.0,986806.0
active42,DUE,four_year,38,41,owner,1,without_young_child,849,97954.0,610429.0,610429.0,97954.0
active42,DUE,four_year,38,41,owner,2,with_young_child,19952,1961892.0,13738866.0,13738866.0,1961892.0
active42,DUE,four_year,38,41,owner,2,without_young_child,239,26893.0,169556.0,169556.0,26893.0
active42,DUE,four_year,38,41,owner,3+,with_young_child,12176,1236538.0,8923464.0,8923464.0,1236538.0
active42,DUE,four_year,38,41,owner,3+,without_young_child,35,4133.0,27042.0,27042.0,4133.0
active42,DUE,four_year,38,41,renter,0,without_young_child,10916,1510331.0,5613698.0,5613698.0,0.0
active42,DUE,four_year,38,41,renter,1,with_young_child,4077,547838.0,2401377.0,2401377.0,0.0
active42,DUE,four_year,38,41,renter,1,without_young_child,643,93663.0,419846.0,419846.0,0.0
active42,DUE,four_year,38,41,renter,2,with_young_child,4887,656958.0,3157670.0,3157670.0,0.0
active42,DUE,four_year,38,41,renter,2,without_young_child,162,22018.0,108745.0,108745.0,0.0
active42,DUE,four_year,38,41,renter,3+,with_young_child,3713,515445.0,2692353.0,2692353.0,0.0
active42,DUE,four_year,38,41,renter,3+,without_young_child,28,3937.0,21914.0,21914.0,0.0
active42,DUE,four_year,42,45,owner,0,without_young_child,18991,1958810.0,11693223.0,11693223.0,1958810.0
active42,DUE,four_year,42,45,owner,1,with_young_child,10761,1049982.0,6966576.0,6966576.0,1049982.0
active42,DUE,four_year,42,45,owner,1,without_young_child,2857,292867.0,1857693.0,1857693.0,292867.0
active42,DUE,four_year,42,45,owner,2,with_young_child,21329,2055322.0,14638778.0,14638778.0,2055322.0
active42,DUE,four_year,42,45,owner,2,without_young_child,1065,109551.0,724293.0,724293.0,109551.0
active42,DUE,four_year,42,45,owner,3+,with_young_child,12377,1214033.0,8965191.0,8965191.0,1214033.0
active42,DUE,four_year,42,45,owner,3+,without_young_child,161,17815.0,124246.0,124246.0,17815.0
active42,DUE,four_year,42,45,renter,0,without_young_child,11420,1552041.0,5810097.0,5810097.0,0.0
active42,DUE,four_year,42,45,renter,1,with_young_child,3711,480282.0,2146841.0,2146841.0,0.0
active42,DUE,four_year,42,45,renter,1,without_young_child,1501,211231.0,972662.0,972662.0,0.0
active42,DUE,four_year,42,45,renter,2,with_young_child,4031,511358.0,2526123.0,2526123.0,0.0
active42,DUE,four_year,42,45,renter,2,without_young_child,417,56955.0,288411.0,288411.0,0.0
active42,DUE,four_year,42,45,renter,3+,with_young_child,2848,374030.0,1969389.0,1969389.0,0.0
active42,DUE,four_year,42,45,renter,3+,without_young_child,76,10372.0,53430.0,53430.0,0.0
active42,DUE,four_year,46,49,owner,0,without_young_child,24556,2393364.0,14551344.0,14551344.0,2393364.0
active42,DUE,four_year,46,49,owner,1,with_young_child,10444,1003645.0,6863014.0,6863014.0,1003645.0
active42,DUE,four_year,46,49,owner,1,without_young_child,6461,648369.0,4253124.0,4253124.0,648369.0
active42,DUE,four_year,46,49,owner,2,with_young_child,16659,1574954.0,11352884.0,11352884.0,1574954.0
active42,DUE,four_year,46,49,owner,2,without_young_child,2822,284949.0,1946105.0,1946105.0,284949.0
active42,DUE,four_year,46,49,owner,3+,with_young_child,8559,839791.0,6201817.0,6201817.0,839791.0
active42,DUE,four_year,46,49,owner,3+,without_young_child,426,44543.0,307766.0,307766.0,44543.0
active42,DUE,four_year,46,49,renter,0,without_young_child,12116,1551718.0,5927334.0,5927334.0,0.0
active42,DUE,four_year,46,49,renter,1,with_young_child,2660,331546.0,1499841.0,1499841.0,0.0
active42,DUE,four_year,46,49,renter,1,without_young_child,2221,285001.0,1291040.0,1291040.0,0.0
active42,DUE,four_year,46,49,renter,2,with_young_child,2637,333233.0,1655751.0,1655751.0,0.0
active42,DUE,four_year,46,49,renter,2,without_young_child,678,87570.0,433913.0,433913.0,0.0
active42,DUE,four_year,46,49,renter,3+,with_young_child,1658,215203.0,1141689.0,1141689.0,0.0
active42,DUE,four_year,46,49,renter,3+,without_young_child,124,17333.0,97074.0,97074.0,0.0
active42,DUE,four_year,50,53,owner,0,without_young_child,32865,3067532.0,19160398.0,19160398.0,3067532.0
active42,DUE,four_year,50,53,owner,1,with_young_child,8008,741863.0,5173820.0,5173820.0,741863.0
active42,DUE,four_year,50,53,owner,1,without_young_child,10100,961880.0,6411755.0,6411755.0,961880.0
active42,DUE,four_year,50,53,owner,2,with_young_child,9035,834460.0,6059221.0,6059221.0,834460.0
active42,DUE,four_year,50,53,owner,2,without_young_child,4029,384956.0,2667231.0,2667231.0,384956.0
active42,DUE,four_year,50,53,owner,3+,with_young_child,4356,414324.0,3049123.0,3049123.0,414324.0
active42,DUE,four_year,50,53,owner,3+,without_young_child,705,67741.0,479328.0,479328.0,67741.0
active42,DUE,four_year,50,53,renter,0,without_young_child,12756,1522779.0,5879302.0,5879302.0,0.0
active42,DUE,four_year,50,53,renter,1,with_young_child,1684,201989.0,921869.0,921869.0,0.0
active42,DUE,four_year,50,53,renter,1,without_young_child,2533,301992.0,1387176.0,1387176.0,0.0
active42,DUE,four_year,50,53,renter,2,with_young_child,1378,159840.0,793513.0,793513.0,0.0
active42,DUE,four_year,50,53,renter,2,without_young_child,686,83324.0,408857.0,408857.0,0.0
active42,DUE,four_year,50,53,renter,3+,with_young_child,892,107762.0,563160.0,563160.0,0.0
active42,DUE,four_year,50,53,renter,3+,without_young_child,139,17212.0,93561.0,93561.0,0.0
active42,DUE,four_year,54,57,owner,0,without_young_child,39313,3606233.0,22980973.0,22980973.0,3606233.0
active42,DUE,four_year,54,57,owner,1,with_young_child,4023,366767.0,2566076.0,2566076.0,366767.0
active42,DUE,four_year,54,57,owner,1,without_young_child,10775,1011798.0,6859970.0,6859970.0,1011798.0
active42,DUE,four_year,54,57,owner,2,with_young_child,3660,335841.0,2417545.0,2417545.0,335841.0
active42,DUE,four_year,54,57,owner,2,without_young_child,3355,326334.0,2268165.0,2268165.0,326334.0
active42,DUE,four_year,54,57,owner,3+,with_young_child,1714,163842.0,1182533.0,1182533.0,163842.0
active42,DUE,four_year,54,57,owner,3+,without_young_child,615,61133.0,427396.0,427396.0,61133.0
active42,DUE,four_year,54,57,renter,0,without_young_child,12261,1406659.0,5460697.0,5460697.0,0.0
active42,DUE,four_year,54,57,renter,1,with_young_child,732,86530.0,398117.0,398117.0,0.0
active42,DUE,four_year,54,57,renter,1,without_young_child,2352,275083.0,1282676.0,1282676.0,0.0
active42,DUE,four_year,54,57,renter,2,with_young_child,558,64184.0,316097.0,316097.0,0.0
active42,DUE,four_year,54,57,renter,2,without_young_child,646,73504.0,362622.0,362622.0,0.0
active42,DUE,four_year,54,57,renter,3+,with_young_child,349,43268.0,227762.0,227762.0,0.0
active42,DUE,four_year,54,57,renter,3+,without_young_child,142,15771.0,82692.0,82692.0,0.0
active42,DUE,four_year,58,61,owner,0,without_young_child,41583,3732943.0,24003820.0,24003820.0,3732943.0
active42,DUE,four_year,58,61,owner,1,with_young_child,1649,152933.0,1060524.0,1060524.0,152933.0
active42,DUE,four_year,58,61,owner,1,without_young_child,8778,817419.0,5509162.0,5509162.0,817419.0
active42,DUE,four_year,58,61,owner,2,with_young_child,1237,116249.0,837573.0,837573.0,116249.0
active42,DUE,four_year,58,61,owner,2,without_young_child,2115,202447.0,1392351.0,1392351.0,202447.0
active42,DUE,four_year,58,61,owner,3+,with_young_child,538,50631.0,361726.0,361726.0,50631.0
active42,DUE,four_year,58,61,owner,3+,without_young_child,412,39792.0,279353.0,279353.0,39792.0
active42,DUE,four_year,58,61,renter,0,without_young_child,10827,1217800.0,4660325.0,4660325.0,0.0
active42,DUE,four_year,58,61,renter,1,with_young_child,306,36473.0,168112.0,168112.0,0.0
active42,DUE,four_year,58,61,renter,1,without_young_child,1722,197528.0,891427.0,891427.0,0.0
active42,DUE,four_year,58,61,renter,2,with_young_child,222,25841.0,127315.0,127315.0,0.0
active42,DUE,four_year,58,61,renter,2,without_young_child,336,39548.0,199424.0,199424.0,0.0
active42,DUE,four_year,58,61,renter,3+,with_young_child,161,17468.0,93539.0,93539.0,0.0
active42,DUE,four_year,58,61,renter,3+,without_young_child,96,10032.0,54406.0,54406.0,0.0
active42,DUE,four_year,62,65,owner,0,without_young_child,36931,3250570.0,20580373.0,20580373.0,3250570.0
active42,DUE,four_year,62,65,owner,1,with_young_child,574,53871.0,372157.0,372157.0,53871.0
active42,DUE,four_year,62,65,owner,1,without_young_child,6350,576442.0,3833894.0,3833894.0,576442.0
active42,DUE,four_year,62,65,owner,2,with_young_child,379,33975.0,238980.0,238980.0,33975.0
active42,DUE,four_year,62,65,owner,2,without_young_child,1235,115244.0,777525.0,777525.0,115244.0
active42,DUE,four_year,62,65,owner,3+,with_young_child,180,18539.0,134299.0,134299.0,18539.0
active42,DUE,four_year,62,65,owner,3+,without_young_child,254,26133.0,182636.0,182636.0,26133.0
active42,DUE,four_year,62,65,renter,0,without_young_child,8953,995134.0,3745501.0,3745501.0,0.0
active42,DUE,four_year,62,65,renter,1,with_young_child,128,14368.0,64316.0,64316.0,0.0
active42,DUE,four_year,62,65,renter,1,without_young_child,1296,144948.0,672389.0,672389.0,0.0
active42,DUE,four_year,62,65,renter,2,with_young_child,81,10066.0,48557.0,48557.0,0.0
active42,DUE,four_year,62,65,renter,2,without_young_child,245,28040.0,138322.0,138322.0,0.0
active42,DUE,four_year,62,65,renter,3+,with_young_child,65,6587.0,32999.0,32999.0,0.0
active42,DUE,four_year,62,65,renter,3+,without_young_child,38,4031.0,20528.0,20528.0,0.0
active42,DUE,four_year,66,69,owner,0,without_young_child,30484,2623085.0,16393902.0,16393902.0,2623085.0
active42,DUE,four_year,66,69,owner,1,with_young_child,212,17329.0,120441.0,120441.0,17329.0
active42,DUE,four_year,66,69,owner,1,without_young_child,4746,426901.0,2776365.0,2776365.0,426901.0
active42,DUE,four_year,66,69,owner,2,with_young_child,154,13889.0,99497.0,99497.0,13889.0
active42,DUE,four_year,66,69,owner,2,without_young_child,775,71588.0,480455.0,480455.0,71588.0
active42,DUE,four_year,66,69,owner,3+,with_young_child,58,4615.0,30521.0,30521.0,4615.0
active42,DUE,four_year,66,69,owner,3+,without_young_child,148,13587.0,91581.0,91581.0,13587.0
active42,DUE,four_year,66,69,renter,0,without_young_child,7486,789986.0,2911351.0,2911351.0,0.0
active42,DUE,four_year,66,69,renter,1,with_young_child,47,4135.0,17377.0,17377.0,0.0
active42,DUE,four_year,66,69,renter,1,without_young_child,857,96945.0,445171.0,445171.0,0.0
active42,DUE,four_year,66,69,renter,2,with_young_child,30,4110.0,19664.0,19664.0,0.0
active42,DUE,four_year,66,69,renter,2,without_young_child,132,13869.0,69987.0,69987.0,0.0
active42,DUE,four_year,66,69,renter,3+,with_young_child,23,2559.0,14341.0,14341.0,0.0
active42,DUE,four_year,66,69,renter,3+,without_young_child,27,3154.0,17463.0,17463.0,0.0
active42,DUE,four_year,70,73,owner,0,without_young_child,27048,2309937.0,14130499.0,14130499.0,2309937.0
active42,DUE,four_year,70,73,owner,1,with_young_child,68,6709.0,42162.0,42162.0,6709.0
active42,DUE,four_year,70,73,owner,1,without_young_child,4105,361067.0,2318154.0,2318154.0,361067.0
active42,DUE,four_year,70,73,owner,2,with_young_child,58,5062.0,32912.0,32912.0,5062.0
active42,DUE,four_year,70,73,owner,2,without_young_child,609,58832.0,393178.0,393178.0,58832.0
active42,DUE,four_year,70,73,owner,3+,with_young_child,24,2495.0,16813.0,16813.0,2495.0
active42,DUE,four_year,70,73,owner,3+,without_young_child,112,11070.0,71700.0,71700.0,11070.0
active42,DUE,four_year,70,73,renter,0,without_young_child,6987,732809.0,2635426.0,2635426.0,0.0
active42,DUE,four_year,70,73,renter,1,with_young_child,20,1707.0,7925.0,7925.0,0.0
active42,DUE,four_year,70,73,renter,1,without_young_child,672,72614.0,341976.0,341976.0,0.0
active42,DUE,four_year,70,73,renter,2,with_young_child,13,1559.0,6968.0,6968.0,0.0
active42,DUE,four_year,70,73,renter,2,without_young_child,112,13694.0,69360.0,69360.0,0.0
active42,DUE,four_year,70,73,renter,3+,with_young_child,12,2140.0,9319.0,9319.0,0.0
active42,DUE,four_year,70,73,renter,3+,without_young_child,32,3281.0,16059.0,16059.0,0.0
active42,DUE,four_year,74,77,owner,0,without_young_child,25531,2149155.0,12865735.0,12865735.0,2149155.0
active42,DUE,four_year,74,77,owner,1,with_young_child,32,2989.0,19329.0,19329.0,2989.0
active42,DUE,four_year,74,77,owner,1,without_young_child,3639,316156.0,2017964.0,2017964.0,316156.0
active42,DUE,four_year,74,77,owner,2,with_young_child,28,2204.0,15607.0,15607.0,2204.0
active42,DUE,four_year,74,77,owner,2,without_young_child,533,47980.0,325731.0,325731.0,47980.0
active42,DUE,four_year,74,77,owner,3+,with_young_child,18,1554.0,10105.0,10105.0,1554.0
active42,DUE,four_year,74,77,owner,3+,without_young_child,96,8366.0,56335.0,56335.0,8366.0
active42,DUE,four_year,74,77,renter,0,without_young_child,6630,695598.0,2456118.0,2456118.0,0.0
active42,DUE,four_year,74,77,renter,1,with_young_child,13,1772.0,8408.0,8408.0,0.0
active42,DUE,four_year,74,77,renter,1,without_young_child,552,62078.0,290666.0,290666.0,0.0
active42,DUE,four_year,74,77,renter,2,with_young_child,6,730.0,3626.0,3626.0,0.0
active42,DUE,four_year,74,77,renter,2,without_young_child,71,7348.0,38555.0,38555.0,0.0
active42,DUE,four_year,74,77,renter,3+,with_young_child,3,488.0,2197.0,2197.0,0.0
active42,DUE,four_year,74,77,renter,3+,without_young_child,16,2759.0,15048.0,15048.0,0.0
active42,DUE,four_year,78,81,owner,0,without_young_child,22100,1861441.0,10883781.0,10883781.0,1861441.0
active42,DUE,four_year,78,81,owner,1,with_young_child,8,630.0,3789.0,3789.0,630.0
active42,DUE,four_year,78,81,owner,1,without_young_child,2993,257990.0,1617360.0,1617360.0,257990.0
active42,DUE,four_year,78,81,owner,2,with_young_child,13,1839.0,12645.0,12645.0,1839.0
active42,DUE,four_year,78,81,owner,2,without_young_child,369,30933.0,207132.0,207132.0,30933.0
active42,DUE,four_year,78,81,owner,3+,with_young_child,7,864.0,5293.0,5293.0,864.0
active42,DUE,four_year,78,81,owner,3+,without_young_child,71,6160.0,40671.0,40671.0,6160.0
active42,DUE,four_year,78,81,renter,0,without_young_child,6723,683418.0,2398038.0,2398038.0,0.0
active42,DUE,four_year,78,81,renter,1,with_young_child,2,159.0,1086.0,1086.0,0.0
active42,DUE,four_year,78,81,renter,1,without_young_child,453,45935.0,207047.0,207047.0,0.0
active42,DUE,four_year,78,81,renter,2,with_young_child,2,238.0,1190.0,1190.0,0.0
active42,DUE,four_year,78,81,renter,2,without_young_child,57,6300.0,31032.0,31032.0,0.0
active42,DUE,four_year,78,81,renter,3+,with_young_child,4,406.0,2436.0,2436.0,0.0
active42,DUE,four_year,78,81,renter,3+,without_young_child,4,444.0,1990.0,1990.0,0.0
active42,DUE,four_year,82,85,owner,0,without_young_child,15711,1322056.0,7567495.0,7567495.0,1322056.0
active42,DUE,four_year,82,85,owner,1,with_young_child,5,313.0,2129.0,2129.0,313.0
active42,DUE,four_year,82,85,owner,1,without_young_child,2147,183715.0,1161212.0,1161212.0,183715.0
active42,DUE,four_year,82,85,owner,2,with_young_child,2,260.0,2200.0,2200.0,260.0
active42,DUE,four_year,82,85,owner,2,without_young_child,233,21311.0,144890.0,144890.0,21311.0
active42,DUE,four_year,82,85,owner,3+,with_young_child,2,403.0,2740.0,2740.0,403.0
active42,DUE,four_year,82,85,owner,3+,without_young_child,37,3476.0,24803.0,24803.0,3476.0
active42,DUE,four_year,82,85,renter,0,without_young_child,6002,604903.0,2114765.0,2114765.0,0.0
active42,DUE,four_year,82,85,renter,1,with_young_child,2,148.0,358.0,358.0,0.0
active42,DUE,four_year,82,85,renter,1,without_young_child,318,35122.0,158944.0,158944.0,0.0
active42,DUE,four_year,82,85,renter,2,with_young_child,3,511.0,2622.0,2622.0,0.0
active42,DUE,four_year,82,85,renter,2,without_young_child,31,2648.0,14068.0,14068.0,0.0
active42,DUE,four_year,82,85,renter,3+,without_young_child,6,456.0,2594.0,2594.0,0.0
active42,all_structures,annual,18,18,owner,0,without_young_child,77,5692.0,30518.0,30518.0,5692.0
active42,all_structures,annual,18,18,owner,1,with_young_child,22,1975.0,11831.0,11831.0,1975.0
active42,all_structures,annual,18,18,owner,2,with_young_child,5,411.0,1954.0,1954.0,411.0
active42,all_structures,annual,18,18,owner,3+,with_young_child,2,114.0,588.0,588.0,114.0
active42,all_structures,annual,18,18,renter,0,without_young_child,519,67678.0,242565.0,242565.0,0.0
active42,all_structures,annual,18,18,renter,1,with_young_child,135,18057.0,71676.0,71676.0,0.0
active42,all_structures,annual,18,18,renter,2,with_young_child,51,6428.0,28702.0,28702.0,0.0
active42,all_structures,annual,18,18,renter,3+,with_young_child,12,1328.0,5934.0,5934.0,0.0
active42,all_structures,annual,19,19,owner,0,without_young_child,188,22502.0,121605.0,121605.0,22502.0
active42,all_structures,annual,19,19,owner,1,with_young_child,43,4138.0,22784.0,22784.0,4138.0
active42,all_structures,annual,19,19,owner,2,with_young_child,15,1728.0,10399.0,10399.0,1728.0
active42,all_structures,annual,19,19,owner,3+,with_young_child,5,746.0,4728.0,4728.0,746.0
active42,all_structures,annual,19,19,renter,0,without_young_child,1529,201911.0,776919.0,776919.0,0.0
active42,all_structures,annual,19,19,renter,1,with_young_child,245,33134.0,134539.0,134539.0,0.0
active42,all_structures,annual,19,19,renter,2,with_young_child,77,10527.0,45576.0,45576.0,0.0
active42,all_structures,annual,19,19,renter,3+,with_young_child,24,2868.0,10774.0,10774.0,0.0
active42,all_structures,annual,20,20,owner,0,without_young_child,306,36233.0,198915.0,198915.0,36233.0
active42,all_structures,annual,20,20,owner,1,with_young_child,51,6552.0,35846.0,35846.0,6552.0
active42,all_structures,annual,20,20,owner,2,with_young_child,17,1555.0,7576.0,7576.0,1555.0
active42,all_structures,annual,20,20,owner,3+,with_young_child,3,446.0,2508.0,2508.0,446.0
active42,all_structures,annual,20,20,renter,0,without_young_child,2490,351121.0,1356523.0,1356523.0,0.0
active42,all_structures,annual,20,20,renter,1,with_young_child,433,66663.0,271368.0,271368.0,0.0
active42,all_structures,annual,20,20,renter,2,with_young_child,137,21118.0,89171.0,89171.0,0.0
