draw,existing_family_rooms,under18_candidate,candidate_minus_existing
930,0.37281931886546804,0.3688376589011195,-0.003981659964348516
931,0.3760382094400203,0.3595182406302335,-0.01651996880978679
932,0.3282317621791053,0.31638486058521575,-0.01184690159388957
933,0.2799280128574244,0.262026864161613,-0.017901148695811386
934,0.28709438878004345,0.2715940272546842,-0.015500361525359274
935,0.42544262375689534,0.40894771071106906,-0.016494913045826287
936,0.3780835526280395,0.3547489987929433,-0.023334553835096195
937,0.3542279745720336,0.35368525909098025,-0.0005427154810533352
938,0.27874905708764786,0.2707138696124005,-0.00803518747524734
939,0.3760247010186868,0.3647953827190813,-0.011229318299605495
940,0.42545219984626037,0.4158861945656236,-0.00956600528063678
941,0.3402418386424584,0.3263977565283973,-0.013844082114061074
942,0.38827824597034155,0.36749010174554897,-0.020788144224792582
943,0.26363236015354463,0.25001242745069785,-0.013619932702846782
944,0.29194430650182035,0.27978821547436095,-0.012156091027459404
945,0.31115991485698835,0.2999253449289796,-0.011234569928008753
946,0.3759162353835679,0.3690469468714399,-0.00686928851212798
947,0.3330972958514655,0.3245470068224341,-0.008550289029031433
948,0.3688267390525759,0.3611295724987631,-0.0076971665538128065
949,0.3471074173786679,0.33595492318159437,-0.011152494197073537
950,0.26928306341817265,0.25739485010612917,-0.011888213312043483
951,0.392774263048139,0.37849900735829767,-0.014275255689841337
952,0.3885510331143429,0.38051615733594435,-0.008034875778398565
953,0.3364693590661485,0.3363213023353655,-0.0001480567307829972
954,0.41059601535765733,0.3954342993951636,-0.015161715962493716
955,0.39059911022464355,0.3844431752642059,-0.006155934960437648
956,0.4268235384892245,0.39940622337642484,-0.027417315112799656
957,0.345564610893887,0.3149705586074276,-0.030594052286459394
958,0.3267059295830341,0.3066073456797547,-0.020098583903279454
959,0.30966343969555865,0.2998800079053927,-0.009783431790165942
960,0.26144988515513745,0.23454071434158497,-0.026909170813552485
961,0.38060709489930833,0.3582971177935148,-0.02230997710579352
962,0.39303927401347316,0.37471619575003334,-0.018323078263439818
963,0.3341488562355668,0.33720158679792256,0.0030527305623557766
964,0.41987302659337633,0.3903040578646557,-0.029568968728720613
965,0.25673502430384865,0.257398434861444,0.0006634105575953342
966,0.34066086197538326,0.31940893888377797,-0.021251923091605285
967,0.382600562372998,0.37159061274301664,-0.011009949629981364
968,0.38718171687426484,0.3661578855743395,-0.021023831299925355
969,0.34702284856148946,0.32977764646036967,-0.017245202101119794
970,0.3377025392532058,0.3270847450842105,-0.010617794168995331
971,0.37146970549551117,0.353484379720169,-0.017985325775342176
972,0.27075625342676446,0.25933691691235605,-0.011419336514408407
973,0.42372281603779793,0.41357346142442,-0.010149354613377959
974,0.37569423065420615,0.36249936949910655,-0.013194861155099602
975,0.4606221783880624,0.4448620521603468,-0.01576012622771561
976,0.4083568019443753,0.4053547304841656,-0.0030020714602096987
977,0.29817251740785,0.2844148417507668,-0.01375767565708319
978,0.38178666306573206,0.3582906583191079,-0.023496004746624166
979,0.32016883391497686,0.30257271079113934,-0.017596123123837515
980,0.32635946582116127,0.3026360851931358,-0.02372338062802548
981,0.400885342466605,0.38907321296245456,-0.011812129504150448
982,0.4470895691211627,0.4376831537237882,-0.009406415397374523
983,0.3860824605258122,0.36696205746465616,-0.019120403061156033
984,0.2991868733492513,0.2867576207456404,-0.01242925260361094
985,0.3414656942786074,0.3399006954845447,-0.0015649987940626886
986,0.25950661196418956,0.24175274868178764,-0.017753863282401916
987,0.2561040488446942,0.24743304732197924,-0.008671001522714938
988,0.39158617884151603,0.36171359327619523,-0.029872585565320797
989,0.3719549319200155,0.3607618930709364,-0.011193038849079073
990,0.2742792356074455,0.2589247181758658,-0.015354517431579673
991,0.40991695632801584,0.3904466558233821,-0.01947030050463372
992,0.3137845041529914,0.31367895618186825,-0.0001055479711231655
993,0.3333572113832588,0.31797785524005473,-0.01537935614320407
994,0.35631783624705893,0.3515162327482688,-0.004801603498790108
995,0.34100047252133425,0.31368987147667404,-0.02731060104466021
996,0.4408730161921639,0.42820912865483685,-0.012663887537327057
997,0.35359287604012923,0.33893295769266807,-0.014659918347461165
998,0.4359489347261496,0.4263449483183832,-0.009603986407766385
999,0.3526508080110764,0.3353939025025241,-0.0172569055085523
1000,0.25070809530100124,0.24102313066280434,-0.009684964638196902
