stage,cell,case_id,case_directory,status,loss,task_id,proposal_index,started_solves,completed_solves,unfinished_solves,score_path,checkpoint_sha256,validity_exception,smoke_index,common_parameter_anchor,repeat_index
production,B_shares,worker26_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal13,verified_scored,1759.7503208109597,26,13,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal13/result/evaluation/scored_repetition_01/score.json,3ae4bb8ce96e8cc280e641d3e6a3ffaf04bff21d0002e121dacc6e68a6c64a9f,,,,
production,B_shares,worker26_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal14,verified_scored,1574.1891067873823,26,14,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal14/result/evaluation/scored_repetition_01/score.json,73be70695e180be942a54d8ff3f12e47f334a40e936ad296eaacff86f9080561,,,,
production,B_shares,worker26_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal15,verified_scored,1612.6235987855594,26,15,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal15/result/evaluation/scored_repetition_01/score.json,35807a9df2e78e73d16f1dd52ddbb09d8a6e82aff44938fe650f5d1672a6f58e,,,,
production,B_shares,worker26_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal16,verified_scored,1860.4548546622443,26,16,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal16/result/evaluation/scored_repetition_01/score.json,97a9a5bb96a89947d422bce8dc196e844c245544c1618c7bc7a09f76acfc5d36,,,,
production,B_shares,worker26_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal17,verified_scored,2459.4379729581215,26,17,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal17/result/evaluation/scored_repetition_01/score.json,8425e5ad0236721f34850f4d97ede7c67b1fc695e939285243e050d3d63e7adc,,,,
production,B_shares,worker26_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal18,verified_scored,2698.285866499003,26,18,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker26_proposal18/result/evaluation/scored_repetition_01/score.json,e2c56df2005cd5e2ca9084178e1970a68e3fe77133588a8682e4ed83b430566a,,,,
production,B_shares,worker27_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal01,verified_scored,1853.767435311954,27,1,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal01/result/evaluation/scored_repetition_01/score.json,67fea31549c49dea83e983400bfc62ddab7491e0bbb74d4dd4eb026ea300fe99,,,,
production,B_shares,worker27_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal02,verified_scored,1449.4244501221704,27,2,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal02/result/evaluation/scored_repetition_01/score.json,116064b8c06a62ef8abe493769c5ced535dca6f3b997d171889dae7cc8aa6f09,,,,
production,B_shares,worker27_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal03,verified_scored,1852.9889480383736,27,3,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal03/result/evaluation/scored_repetition_01/score.json,d1c42457f6ba935f5334b6d2e71fa27f59a3dba9834df1a36ab47ed2665d8369,,,,
production,B_shares,worker27_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal04,verified_scored,1807.8949095514956,27,4,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal04/result/evaluation/scored_repetition_01/score.json,6519eb84ec9b7429d45b3eb5ef42fb3cd220589617d75dbbfa72fe33a0865405,,,,
production,B_shares,worker27_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal05,verified_scored,1455.830562385743,27,5,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal05/result/evaluation/scored_repetition_01/score.json,d3e67db2f6213600d352c3d8e0afc06b909bda2b034c4f0ccc2e2cde8221d8f7,,,,
production,B_shares,worker27_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal06,verified_scored,1666.8862873416483,27,6,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal06/result/evaluation/scored_repetition_01/score.json,0000afc08a14de4a580fddc6d0bd7723e6745caae5a392f0815e7cf92a51fd6e,,,,
production,B_shares,worker27_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal07,verified_scored,1721.0295638954512,27,7,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal07/result/evaluation/scored_repetition_01/score.json,b81897026aa2f39b7c7f22b6157d04f327fa447c770c333bdfaf8038d49c30ff,,,,
production,B_shares,worker27_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal08,verified_scored,1626.5148121697716,27,8,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal08/result/evaluation/scored_repetition_01/score.json,944c115af44be108a463302700239fbecccc54bc4b2bea40bf70714c9cf4d4e7,,,,
production,B_shares,worker27_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal09,verified_scored,1612.1992541148688,27,9,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal09/result/evaluation/scored_repetition_01/score.json,f6aa138dbde8946c2171d32e04aa8b80e20de4e184de19ea784298ce5979aac8,,,,
production,B_shares,worker27_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal10,verified_scored,1402.8203086657418,27,10,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal10/result/evaluation/scored_repetition_01/score.json,6f467d039c5aad2c71de9d2049f32667b3ad5927ba0d7449fdbd6f661b8ffadb,,,,
production,B_shares,worker27_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal11,verified_scored,1503.3641305570698,27,11,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal11/result/evaluation/scored_repetition_01/score.json,42eb777d5c82f4da21b2e6f6d7994638ab8d0c7ff3be8a8340b930828bc0cde2,,,,
production,B_shares,worker27_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal12,verified_scored,1886.3504326652392,27,12,8,8,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal12/result/evaluation/scored_repetition_01/score.json,a38fecd22f97f551e079ddacaa75cedaaf10756a19807c907bbf0623f981ef30,,,,
production,B_shares,worker27_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal13,verified_scored,1865.6262501315516,27,13,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal13/result/evaluation/scored_repetition_01/score.json,aea22ba115aac88983e9c2b51c069962e4cb62bd76eac3c98a73429695252aeb,,,,
production,B_shares,worker27_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal14,verified_scored,1602.345210042712,27,14,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal14/result/evaluation/scored_repetition_01/score.json,f76c11976e688664f3505cbed32ed913cbba38f062373eff486959a6276d12e0,,,,
production,B_shares,worker27_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal15,verified_scored,1409.0052437625245,27,15,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal15/result/evaluation/scored_repetition_01/score.json,81a74838a4dbc9f2f02716eaa619e03f460c8159a1f9223ae4bfe72c4a609716,,,,
production,B_shares,worker27_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal16,verified_scored,1307.7682852252028,27,16,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal16/result/evaluation/scored_repetition_01/score.json,9d7ece7501d867156a2157b9f72aa3d67384dcbd974d1d786102c4d99af1d6dd,,,,
production,B_shares,worker27_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal17,verified_scored,1618.6060033228632,27,17,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal17/result/evaluation/scored_repetition_01/score.json,4bf3e90e7448dcd65dc276941c38961d919a03d06d2c611e25724676857feb60,,,,
production,B_shares,worker27_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal18,verified_scored,1065.364163112784,27,18,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker27_proposal18/result/evaluation/scored_repetition_01/score.json,3358b5229cf3ef0e40250281a24959a43f3351f3357ad44329c47fc0975039b8,,,,
production,B_shares,worker28_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal01,verified_scored,2967.0477093221916,28,1,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal01/result/evaluation/scored_repetition_01/score.json,911039dd6fd52f12f0bff02c21f5be1398d9fabced5809ae2197a4d85df5e39f,,,,
production,B_shares,worker28_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal02,verified_scored,2242.1811954476507,28,2,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal02/result/evaluation/scored_repetition_01/score.json,810f3b45a6d0a7fa9eb5362d11d19915ab2b128aa4f0d552e4589ccb6315f763,,,,
production,B_shares,worker28_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal03,verified_scored,1604.3176690602359,28,3,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal03/result/evaluation/scored_repetition_01/score.json,eba40dab3df1412462753752c32431a3d436b1dd6617249be09e717d52ef9e77,,,,
production,B_shares,worker28_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal04,verified_scored,2019.0420013082382,28,4,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal04/result/evaluation/scored_repetition_01/score.json,ef885cf1df2871b26226f4a4a18f7fc98751b32b884702faa84958c13fcf11e7,,,,
production,B_shares,worker28_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal05,verified_scored,1604.8778091656552,28,5,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal05/result/evaluation/scored_repetition_01/score.json,7d4d54c88da33fd9e21b979fa0461f328c87f0275e7ab69e0d1bc24fcf16552d,,,,
production,B_shares,worker28_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal06,verified_scored,2338.3127768939194,28,6,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal06/result/evaluation/scored_repetition_01/score.json,e71de208d98b4b5a119bda599a7ec40bd9efaf3bf5a5705b01ce56c661170c5d,,,,
production,B_shares,worker28_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal07,verified_scored,1999.2655105187187,28,7,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/B_shares/worker28_proposal07/result/evaluation/scored_repetition_01/score.json,61296753444392cb66fae168bdd98c799c37d5c38eaad10f2cfef19e063756fb,,,,
